@name	KPS-9566
@filename-kte	kps-9566.kte
@filename-txt	VENDORS/MISC/KPS9566.TXT
@verify-against	http://www.unicode.org/Public/MAPPINGS/VENDORS/MISC/KPS9566.TXT
@cite-author	Unicode, Inc.
@cite-title	KPS 9566-2003 to Unicode
@cite-publisher	Unicode, Inc.
@cite-date	27 April 2011
@cite-url	http://www.unicode.org/Public/MAPPINGS/VENDORS/MISC/KPS9566.TXT
@cite-copyright	2011 Unicode, Inc.
@import	fragments/ascii-all.txt
0x8793	0xB4B1
0x8794	0xB4B2
0x8795	0xB4B3
0x8796	0xB4B6
0x8797	0xB4BA
0x8798	0xB4BB
0x8799	0xB4BC
0x879A	0xB4BD
0x879B	0xB4BE
0x879C	0xB4BF
0x879D	0xB4A6
0x879E	0xB4B8
0x879F	0xB4F9
0x87A0	0xB4FB
0x87A1	0xB4FD
0x87A2	0xB4FE
0x87A3	0xB4FF
0x87A4	0xB501
0x87A5	0xB502
0x87A6	0xB503
0x87A7	0xB504
0x87A8	0xB505
0x87A9	0xB506
0x87AA	0xB507
0x87AB	0xB508
0x87AC	0xB50A
0x87AD	0xB50B
0x87AE	0xB50E
0x87AF	0xB50F
0x87B0	0xB510
0x87B1	0xB511
0x87B2	0xB512
0x87B3	0xB513
0x87B4	0xB4FA
0x87B5	0xB50C
0x87B6	0xB3E1
0x87B7	0xB3E3
0x87B8	0xB3E5
0x87B9	0xB3E6
0x87BA	0xB3E7
0x87BB	0xB3E9
0x87BC	0xB3EA
0x87BD	0xB3EB
0x87BE	0xB3EC
0x87BF	0xB3ED
0x87C0	0xB3EE
0x87C1	0xB3EF
0x87C2	0xB3F0
0x87C3	0xB3F1
0x87C4	0xB3F2
0x87C5	0xB3F3
0x87C6	0xB3F5
0x87C7	0xB3F6
0x87C8	0xB3F7
0x87C9	0xB3F8
0x87CA	0xB3F9
0x87CB	0xB3FA
0x87CC	0xB3FB
0x87CD	0xB3E2
0x87CE	0xB3F4
0x87CF	0xB46D
0x87D0	0xB46F
0x87D1	0xB471
0x87D2	0xB472
0x87D3	0xB473
0x87D4	0xB475
0x87D5	0xB476
0x87D6	0xB477
0x87D7	0xB478
0x87D8	0xB479
0x87D9	0xB47A
0x87DA	0xB47B
0x87DB	0xB47D
0x87DC	0xB47E
0x87DD	0xB481
0x87DE	0xB482
0x87DF	0xB483
0x87E0	0xB484
0x87E1	0xB485
0x87E2	0xB486
0x87E3	0xB487
0x87E4	0xB46E
0x87E5	0xB3FD
0x87E6	0xB3FF
0x87E7	0xB401
0x87E8	0xB402
0x87E9	0xB403
0x87EA	0xB405
0x87EB	0xB406
0x87EC	0xB407
0x87ED	0xB408
0x87EE	0xB409
0x87EF	0xB40A
0x87F0	0xB40B
0x87F1	0xB40C
0x87F2	0xB40D
0x87F3	0xB40E
0x87F4	0xB40F
0x87F5	0xB411
0x87F6	0xB412
0x87F7	0xB413
0x87F8	0xB414
0x87F9	0xB415
0x87FA	0xB416
0x87FB	0xB417
0x87FC	0xB3FE
0x87FD	0xB489
0x87FE	0xB48B
0x8841	0xB48C
0x8842	0xB48D
0x8843	0xB48E
0x8844	0xB48F
0x8845	0xB490
0x8846	0xB491
0x8847	0xB492
0x8848	0xB493
0x8849	0xB494
0x884A	0xB495
0x884B	0xB496
0x884C	0xB497
0x884D	0xB498
0x884E	0xB499
0x884F	0xB49A
0x8850	0xB49B
0x8851	0xB49E
0x8852	0xB49F
0x8853	0xB4A0
0x8854	0xB4A1
0x8855	0xB4A2
0x8856	0xB4A3
0x8857	0xB48A
0x8858	0xB49C
0x8859	0xB77F
0x885A	0xB781
0x8861	0xB782
0x8862	0xB783
0x8863	0xB785
0x8864	0xB786
0x8865	0xB787
0x8866	0xB788
0x8867	0xB789
0x8868	0xB78A
0x8869	0xB78B
0x886A	0xB78E
0x886B	0xB793
0x886C	0xB794
0x886D	0xB795
0x886E	0xB77E
0x886F	0xB7B7
0x8870	0xB7B9
0x8871	0xB7BA
0x8872	0xB7BB
0x8873	0xB7BD
0x8874	0xB7BE
0x8875	0xB7BF
0x8876	0xB7C0
0x8877	0xB7C1
0x8878	0xB7C2
0x8879	0xB7C3
0x887A	0xB7C6
0x8881	0xB7CA
0x8882	0xB7CB
0x8883	0xB7CC
0x8884	0xB7CD
0x8885	0xB7CE
0x8886	0xB7CF
0x8887	0xB7B6
0x8888	0xB7C8
0x8889	0xB7EF
0x888A	0xB7F1
0x888B	0xB7F2
0x888C	0xB7F3
0x888D	0xB7F5
0x888E	0xB7F6
0x888F	0xB7F7
0x8890	0xB7F8
0x8891	0xB7F9
0x8892	0xB7FA
0x8893	0xB7FB
0x8894	0xB7FE
0x8895	0xB802
0x8896	0xB803
0x8897	0xB804
0x8898	0xB805
0x8899	0xB7EE
0x889A	0xB827
0x889B	0xB829
0x889C	0xB82A
0x889D	0xB82B
0x889E	0xB82D
0x889F	0xB82E
0x88A0	0xB82F
0x88A1	0xB830
0x88A2	0xB831
0x88A3	0xB832
0x88A4	0xB833
0x88A5	0xB836
0x88A6	0xB83A
0x88A7	0xB83B
0x88A8	0xB83C
0x88A9	0xB83D
0x88AA	0xB83E
0x88AB	0xB83F
0x88AC	0xB826
0x88AD	0xB85F
0x88AE	0xB861
0x88AF	0xB862
0x88B0	0xB863
0x88B1	0xB865
0x88B2	0xB866
0x88B3	0xB867
0x88B4	0xB868
0x88B5	0xB869
0x88B6	0xB86A
0x88B7	0xB86B
0x88B8	0xB86E
0x88B9	0xB872
0x88BA	0xB873
0x88BB	0xB874
0x88BC	0xB875
0x88BD	0xB877
0x88BE	0xB85E
0x88BF	0xB870
0x88C0	0xB8CD
0x88C1	0xB8CF
0x88C2	0xB8D1
0x88C3	0xB8D2
0x88C4	0xB8D3
0x88C5	0xB8D5
0x88C6	0xB8D6
0x88C7	0xB8D7
0x88C8	0xB8D8
0x88C9	0xB8D9
0x88CA	0xB8DA
0x88CB	0xB8DB
0x88CC	0xB8DE
0x88CD	0xB8E2
0x88CE	0xB8E3
0x88CF	0xB8E4
0x88D0	0xB8E5
0x88D1	0xB8E6
0x88D2	0xB8E7
0x88D3	0xB8CE
0x88D4	0xB8E0
0x88D5	0xB8EB
0x88D6	0xB8ED
0x88D7	0xB8EE
0x88D8	0xB8EF
0x88D9	0xB8F1
0x88DA	0xB8F2
0x88DB	0xB8F3
0x88DC	0xB8F4
0x88DD	0xB8F5
0x88DE	0xB8F6
0x88DF	0xB8F7
0x88E0	0xB8FA
0x88E1	0xB8FE
0x88E2	0xB8FF
0x88E3	0xB900
0x88E4	0xB901
0x88E5	0xB902
0x88E6	0xB903
0x88E7	0xB8EA
0x88E8	0xB8FC
0x88E9	0xB95B
0x88EA	0xB95D
0x88EB	0xB95E
0x88EC	0xB95F
0x88ED	0xB961
0x88EE	0xB962
0x88EF	0xB963
0x88F0	0xB964
0x88F1	0xB965
0x88F2	0xB966
0x88F3	0xB967
0x88F4	0xB96A
0x88F5	0xB96E
0x88F6	0xB96F
0x88F7	0xB970
0x88F8	0xB971
0x88F9	0xB972
0x88FA	0xB973
0x88FB	0xB95A
0x88FC	0xB96C
0x88FD	0xB977
0x88FE	0xB979
0x8941	0xB97A
0x8942	0xB97B
0x8943	0xB97D
0x8944	0xB97E
0x8945	0xB97F
0x8946	0xB980
0x8947	0xB981
0x8948	0xB982
0x8949	0xB983
0x894A	0xB986
0x894B	0xB98B
0x894C	0xB98C
0x894D	0xB98F
0x894E	0xB976
0x894F	0xB988
0x8950	0xB9AF
0x8951	0xB9B1
0x8952	0xB9B2
0x8953	0xB9B3
0x8954	0xB9B5
0x8955	0xB9B6
0x8956	0xB9B7
0x8957	0xB9B8
0x8958	0xB9B9
0x8959	0xB9BA
0x895A	0xB9BB
0x8961	0xB9BE
0x8962	0xB9C2
0x8963	0xB9C3
0x8964	0xB9C4
0x8965	0xB9C5
0x8966	0xB9C7
0x8967	0xB9AE
0x8968	0xB9C0
0x8969	0xB79B
0x896A	0xB79D
0x896B	0xB79E
0x896C	0xB79F
0x896D	0xB7A1
0x896E	0xB7A2
0x896F	0xB7A3
0x8970	0xB7A4
0x8971	0xB7A5
0x8972	0xB7A6
0x8973	0xB7A7
0x8974	0xB7AA
0x8975	0xB7AE
0x8976	0xB7AF
0x8977	0xB7B0
0x8978	0xB7B1
0x8979	0xB7B2
0x897A	0xB7B3
0x8981	0xB79A
0x8982	0xB7D1
0x8983	0xB7D3
0x8984	0xB7D4
0x8985	0xB7D5
0x8986	0xB7D6
0x8987	0xB7D7
0x8988	0xB7D8
0x8989	0xB7D9
0x898A	0xB7DA
0x898B	0xB7DB
0x898C	0xB7DC
0x898D	0xB7DD
0x898E	0xB7DE
0x898F	0xB7DF
0x8990	0xB7E0
0x8991	0xB7E1
0x8992	0xB7E2
0x8993	0xB7E3
0x8994	0xB7E5
0x8995	0xB7E6
0x8996	0xB7E7
0x8997	0xB7E8
0x8998	0xB7E9
0x8999	0xB7EA
0x899A	0xB7EB
0x899B	0xB7D2
0x899C	0xB7E4
0x899D	0xB80B
0x899E	0xB80D
0x899F	0xB80E
0x89A0	0xB80F
0x89A1	0xB811
0x89A2	0xB812
0x89A3	0xB813
0x89A4	0xB814
0x89A5	0xB815
0x89A6	0xB816
0x89A7	0xB817
0x89A8	0xB81A
0x89A9	0xB81E
0x89AA	0xB81F
0x89AB	0xB820
0x89AC	0xB821
0x89AD	0xB822
0x89AE	0xB823
0x89AF	0xB80A
0x89B0	0xB841
0x89B1	0xB843
0x89B2	0xB845
0x89B3	0xB846
0x89B4	0xB847
0x89B5	0xB849
0x89B6	0xB84A
0x89B7	0xB84B
0x89B8	0xB84C
0x89B9	0xB84D
0x89BA	0xB84E
0x89BB	0xB84F
0x89BC	0xB850
0x89BD	0xB852
0x89BE	0xB855
0x89BF	0xB856
0x89C0	0xB857
0x89C1	0xB858
0x89C2	0xB859
0x89C3	0xB85A
0x89C4	0xB85B
0x89C5	0xB842
0x89C6	0xB854
0x89C7	0xB8B1
0x89C8	0xB8B3
0x89C9	0xB8B5
0x89CA	0xB8B6
0x89CB	0xB8B7
0x89CC	0xB8B9
0x89CD	0xB8BA
0x89CE	0xB8BB
0x89CF	0xB8BC
0x89D0	0xB8BD
0x89D1	0xB8BE
0x89D2	0xB8BF
0x89D3	0xB8C2
0x89D4	0xB8C6
0x89D5	0xB8C7
0x89D6	0xB8C8
0x89D7	0xB8C9
0x89D8	0xB8CA
0x89D9	0xB8CB
0x89DA	0xB8B2
0x89DB	0xB93F
0x89DC	0xB941
0x89DD	0xB942
0x89DE	0xB943
0x89DF	0xB945
0x89E0	0xB946
0x89E1	0xB947
0x89E2	0xB948
0x89E3	0xB949
0x89E4	0xB94A
0x89E5	0xB94B
0x89E6	0xB94D
0x89E7	0xB94E
0x89E8	0xB952
0x89E9	0xB953
0x89EA	0xB954
0x89EB	0xB955
0x89EC	0xB956
0x89ED	0xB957
0x89EE	0xB93E
0x89EF	0xB950
0x89F0	0xB991
0x89F1	0xB993
0x89F2	0xB995
0x89F3	0xB996
0x89F4	0xB997
0x89F5	0xB999
0x89F6	0xB99A
0x89F7	0xB99B
0x89F8	0xB99C
0x89F9	0xB99D
0x89FA	0xB99E
0x89FB	0xB99F
0x89FC	0xB9A1
0x89FD	0xB9A2
0x89FE	0xB9A3
0x8A41	0xB9A5
0x8A42	0xB9A6
0x8A43	0xB9A7
0x8A44	0xB9A8
0x8A45	0xB9A9
0x8A46	0xB9AA
0x8A47	0xB9AB
0x8A48	0xB992
0x8A49	0xB9A4
0x8A4A	0xB879
0x8A4B	0xB87B
0x8A4C	0xB87D
0x8A4D	0xB87E
0x8A4E	0xB87F
0x8A4F	0xB880
0x8A50	0xB881
0x8A51	0xB882
0x8A52	0xB883
0x8A53	0xB884
0x8A54	0xB885
0x8A55	0xB886
0x8A56	0xB887
0x8A57	0xB888
0x8A58	0xB88A
0x8A59	0xB88B
0x8A5A	0xB88E
0x8A61	0xB88F
0x8A62	0xB890
0x8A63	0xB891
0x8A64	0xB892
0x8A65	0xB893
0x8A66	0xB87A
0x8A67	0xB88C
0x8A68	0xB905
0x8A69	0xB907
0x8A6A	0xB908
0x8A6B	0xB909
0x8A6C	0xB90A
0x8A6D	0xB90B
0x8A6E	0xB90C
0x8A6F	0xB90D
0x8A70	0xB90E
0x8A71	0xB90F
0x8A72	0xB910
0x8A73	0xB911
0x8A74	0xB912
0x8A75	0xB913
0x8A76	0xB914
0x8A77	0xB915
0x8A78	0xB916
0x8A79	0xB917
0x8A7A	0xB919
0x8A81	0xB91A
0x8A82	0xB91B
0x8A83	0xB91C
0x8A84	0xB91D
0x8A85	0xB91E
0x8A86	0xB91F
0x8A87	0xB906
0x8A88	0xB895
0x8A89	0xB897
0x8A8A	0xB898
0x8A8B	0xB899
0x8A8C	0xB89A
0x8A8D	0xB89B
0x8A8E	0xB89C
0x8A8F	0xB89D
0x8A90	0xB89E
0x8A91	0xB89F
0x8A92	0xB8A0
0x8A93	0xB8A1
0x8A94	0xB8A2
0x8A95	0xB8A3
0x8A96	0xB8A4
0x8A97	0xB8A5
0x8A98	0xB8A6
0x8A99	0xB8A7
0x8A9A	0xB8A9
0x8A9B	0xB8AA
0x8A9C	0xB8AB
0x8A9D	0xB8AC
0x8A9E	0xB8AD
0x8A9F	0xB8AE
0x8AA0	0xB8AF
0x8AA1	0xB896
0x8AA2	0xB921
0x8AA3	0xB923
0x8AA4	0xB924
0x8AA5	0xB925
0x8AA6	0xB926
0x8AA7	0xB927
0x8AA8	0xB928
0x8AA9	0xB929
0x8AAA	0xB92A
0x8AAB	0xB92B
0x8AAC	0xB92C
0x8AAD	0xB92D
0x8AAE	0xB92E
0x8AAF	0xB92F
0x8AB0	0xB930
0x8AB1	0xB931
0x8AB2	0xB932
0x8AB3	0xB933
0x8AB4	0xB935
0x8AB5	0xB936
0x8AB6	0xB937
0x8AB7	0xB938
0x8AB8	0xB939
0x8AB9	0xB93A
0x8ABA	0xB93B
0x8ABB	0xB922
0x8ABC	0xB934
0x8ABD	0xB9CB
0x8ABE	0xB9CD
0x8ABF	0xB9D3
0x8AC0	0xB9D4
0x8AC1	0xB9D5
0x8AC2	0xB9D6
0x8AC3	0xB9D7
0x8AC4	0xB9DA
0x8AC5	0xB9E0
0x8AC6	0xB9E2
0x8AC7	0xB9CA
0x8AC8	0xB9DC
0x8AC9	0xBA03
0x8ACA	0xBA05
0x8ACB	0xBA06
0x8ACC	0xBA07
0x8ACD	0xBA09
0x8ACE	0xBA0A
0x8ACF	0xBA0B
0x8AD0	0xBA0C
0x8AD1	0xBA0D
0x8AD2	0xBA0E
0x8AD3	0xBA0F
0x8AD4	0xBA11
0x8AD5	0xBA12
0x8AD6	0xBA13
0x8AD7	0xBA16
0x8AD8	0xBA17
0x8AD9	0xBA18
0x8ADA	0xBA19
0x8ADB	0xBA1A
0x8ADC	0xBA1B
0x8ADD	0xBA02
0x8ADE	0xBA14
0x8ADF	0xBA3B
0x8AE0	0xBA3D
0x8AE1	0xBA3E
0x8AE2	0xBA3F
0x8AE3	0xBA43
0x8AE4	0xBA44
0x8AE5	0xBA45
0x8AE6	0xBA46
0x8AE7	0xBA47
0x8AE8	0xBA4A
0x8AE9	0xBA4F
0x8AEA	0xBA50
0x8AEB	0xBA51
0x8AEC	0xBA52
0x8AED	0xBA3A
0x8AEE	0xBA73
0x8AEF	0xBA75
0x8AF0	0xBA76
0x8AF1	0xBA77
0x8AF2	0xBA79
0x8AF3	0xBA7A
0x8AF4	0xBA7B
0x8AF5	0xBA7C
0x8AF6	0xBA7D
0x8AF7	0xBA7E
0x8AF8	0xBA7F
0x8AF9	0xBA82
0x8AFA	0xBA86
0x8AFB	0xBA88
0x8AFC	0xBA89
0x8AFD	0xBA8A
0x8AFE	0xBA8B
0x8B41	0xBA72
0x8B42	0xBAAD
0x8B43	0xBAAE
0x8B44	0xBAB1
0x8B45	0xBAB3
0x8B46	0xBAB4
0x8B47	0xBAB5
0x8B48	0xBAB6
0x8B49	0xBAB7
0x8B4A	0xBABA
0x8B4B	0xBABE
0x8B4C	0xBABF
0x8B4D	0xBAC0
0x8B4E	0xBAC1
0x8B4F	0xBAC2
0x8B50	0xBAAA
0x8B51	0xBABC
0x8B52	0xBB19
0x8B53	0xBB1B
0x8B54	0xBB1D
0x8B55	0xBB1E
0x8B56	0xBB1F
0x8B57	0xBB21
0x8B58	0xBB22
0x8B59	0xBB23
0x8B5A	0xBB24
0x8B61	0xBB25
0x8B62	0xBB26
0x8B63	0xBB27
0x8B64	0xBB28
0x8B65	0xBB2A
0x8B66	0xBB2D
0x8B67	0xBB2E
0x8B68	0xBB2F
0x8B69	0xBB30
0x8B6A	0xBB31
0x8B6B	0xBB32
0x8B6C	0xBB33
0x8B6D	0xBB1A
0x8B6E	0xBB2C
0x8B6F	0xBB37
0x8B70	0xBB39
0x8B71	0xBB3A
0x8B72	0xBB3F
0x8B73	0xBB40
0x8B74	0xBB41
0x8B75	0xBB42
0x8B76	0xBB43
0x8B77	0xBB46
0x8B78	0xBB4A
0x8B79	0xBB4B
0x8B7A	0xBB4C
0x8B81	0xBB4E
0x8B82	0xBB48
0x8B83	0xBBA7
0x8B84	0xBBA9
0x8B85	0xBBAA
0x8B86	0xBBAB
0x8B87	0xBBAD
0x8B88	0xBBAE
0x8B89	0xBBAF
0x8B8A	0xBBB0
0x8B8B	0xBBB1
0x8B8C	0xBBB2
0x8B8D	0xBBB3
0x8B8E	0xBBB5
0x8B8F	0xBBB6
0x8B90	0xBBBA
0x8B91	0xBBBB
0x8B92	0xBBBC
0x8B93	0xBBBD
0x8B94	0xBBBE
0x8B95	0xBBBF
0x8B96	0xBBA6
0x8B97	0xBBB8
0x8B98	0xBBC1
0x8B99	0xBBC3
0x8B9A	0xBBC5
0x8B9B	0xBBC6
0x8B9C	0xBBC7
0x8B9D	0xBBC9
0x8B9E	0xBBCA
0x8B9F	0xBBCB
0x8BA0	0xBBCC
0x8BA1	0xBBCD
0x8BA2	0xBBCE
0x8BA3	0xBBCF
0x8BA4	0xBBD2
0x8BA5	0xBBD6
0x8BA6	0xBBD7
0x8BA7	0xBBD8
0x8BA8	0xBBD9
0x8BA9	0xBBDA
0x8BAA	0xBBDB
0x8BAB	0xBBC2
0x8BAC	0xBBD4
0x8BAD	0xBBFB
0x8BAE	0xBBFD
0x8BAF	0xBBFE
0x8BB0	0xBC01
0x8BB1	0xBC03
0x8BB2	0xBC04
0x8BB3	0xBC05
0x8BB4	0xBC06
0x8BB5	0xBC07
0x8BB6	0xBC0A
0x8BB7	0xBC0E
0x8BB8	0xBC10
0x8BB9	0xBC12
0x8BBA	0xBC13
0x8BBB	0xBBFA
0x8BBC	0xB9E7
0x8BBD	0xB9E9
0x8BBE	0xB9EA
0x8BBF	0xB9EB
0x8BC0	0xB9ED
0x8BC1	0xB9EE
0x8BC2	0xB9EF
0x8BC3	0xB9F0
0x8BC4	0xB9F1
0x8BC5	0xB9F2
0x8BC6	0xB9F3
0x8BC7	0xB9F6
0x8BC8	0xB9FB
0x8BC9	0xB9FC
0x8BCA	0xB9FD
0x8BCB	0xB9FE
0x8BCC	0xB9FF
0x8BCD	0xB9E6
0x8BCE	0xBA1D
0x8BCF	0xBA1F
0x8BD0	0xBA20
0x8BD1	0xBA21
0x8BD2	0xBA22
0x8BD3	0xBA23
0x8BD4	0xBA24
0x8BD5	0xBA25
0x8BD6	0xBA26
0x8BD7	0xBA27
0x8BD8	0xBA28
0x8BD9	0xBA29
0x8BDA	0xBA2A
0x8BDB	0xBA2B
0x8BDC	0xBA2C
0x8BDD	0xBA2D
0x8BDE	0xBA2E
0x8BDF	0xBA2F
0x8BE0	0xBA31
0x8BE1	0xBA32
0x8BE2	0xBA33
0x8BE3	0xBA34
0x8BE4	0xBA35
0x8BE5	0xBA36
0x8BE6	0xBA37
0x8BE7	0xBA1E
0x8BE8	0xBA30
0x8BE9	0xBA57
0x8BEA	0xBA59
0x8BEB	0xBA5A
0x8BEC	0xBA5B
0x8BED	0xBA5D
0x8BEE	0xBA5E
0x8BEF	0xBA5F
0x8BF0	0xBA60
0x8BF1	0xBA61
0x8BF2	0xBA62
0x8BF3	0xBA63
0x8BF4	0xBA66
0x8BF5	0xBA6A
0x8BF6	0xBA6B
0x8BF7	0xBA6C
0x8BF8	0xBA6D
0x8BF9	0xBA6E
0x8BFA	0xBA6F
0x8BFB	0xBA56
0x8BFC	0xBA8D
0x8BFD	0xBA8F
0x8BFE	0xBA91
0x8C41	0xBA92
0x8C42	0xBA93
0x8C43	0xBA94
0x8C44	0xBA95
0x8C45	0xBA96
0x8C46	0xBA97
0x8C47	0xBA98
0x8C48	0xBA99
0x8C49	0xBA9A
0x8C4A	0xBA9B
0x8C4B	0xBA9C
0x8C4C	0xBA9D
0x8C4D	0xBA9E
0x8C4E	0xBA9F
0x8C4F	0xBAA1
0x8C50	0xBAA2
0x8C51	0xBAA3
0x8C52	0xBAA4
0x8C53	0xBAA5
0x8C54	0xBAA6
0x8C55	0xBAA7
0x8C56	0xBA8E
0x8C57	0xBAA0
0x8C58	0xBAFD
0x8C59	0xBAFF
0x8C5A	0xBB01
0x8C61	0xBB02
0x8C62	0xBB03
0x8C63	0xBB05
0x8C64	0xBB06
0x8C65	0xBB07
0x8C66	0xBB08
0x8C67	0xBB09
0x8C68	0xBB0A
0x8C69	0xBB0B
0x8C6A	0xBB0E
0x8C6B	0xBB12
0x8C6C	0xBB13
0x8C6D	0xBB14
0x8C6E	0xBB15
0x8C6F	0xBB16
0x8C70	0xBB17
0x8C71	0xBAFE
0x8C72	0xBB10
0x8C73	0xBB89
0x8C74	0xBB8B
0x8C75	0xBB8D
0x8C76	0xBB8E
0x8C77	0xBB8F
0x8C78	0xBB91
0x8C79	0xBB92
0x8C7A	0xBB93
0x8C81	0xBB94
0x8C82	0xBB95
0x8C83	0xBB96
0x8C84	0xBB97
0x8C85	0xBB98
0x8C86	0xBB99
0x8C87	0xBB9A
0x8C88	0xBB9B
0x8C89	0xBB9D
0x8C8A	0xBB9E
0x8C8B	0xBB9F
0x8C8C	0xBBA0
0x8C8D	0xBBA1
0x8C8E	0xBBA2
0x8C8F	0xBBA3
0x8C90	0xBB8A
0x8C91	0xBB9C
0x8C92	0xBBDD
0x8C93	0xBBDF
0x8C94	0xBBE1
0x8C95	0xBBE2
0x8C96	0xBBE3
0x8C97	0xBBE4
0x8C98	0xBBE5
0x8C99	0xBBE6
0x8C9A	0xBBE7
0x8C9B	0xBBE8
0x8C9C	0xBBE9
0x8C9D	0xBBEA
0x8C9E	0xBBEB
0x8C9F	0xBBED
0x8CA0	0xBBEE
0x8CA1	0xBBEF
0x8CA2	0xBBF1
0x8CA3	0xBBF2
0x8CA4	0xBBF3
0x8CA5	0xBBF4
0x8CA6	0xBBF5
0x8CA7	0xBBF6
0x8CA8	0xBBF7
0x8CA9	0xBBDE
0x8CAA	0xBBF0
0x8CAB	0xBAC5
0x8CAC	0xBAC7
0x8CAD	0xBAC9
0x8CAE	0xBACA
0x8CAF	0xBACB
0x8CB0	0xBACC
0x8CB1	0xBACD
0x8CB2	0xBACE
0x8CB3	0xBACF
0x8CB4	0xBAD0
0x8CB5	0xBAD1
0x8CB6	0xBAD2
0x8CB7	0xBAD3
0x8CB8	0xBAD4
0x8CB9	0xBAD5
0x8CBA	0xBAD6
0x8CBB	0xBAD7
0x8CBC	0xBADA
0x8CBD	0xBADB
0x8CBE	0xBADC
0x8CBF	0xBADD
0x8CC0	0xBADE
0x8CC1	0xBADF
0x8CC2	0xBAC6
0x8CC3	0xBB51
0x8CC4	0xBB53
0x8CC5	0xBB55
0x8CC6	0xBB56
0x8CC7	0xBB57
0x8CC8	0xBB59
0x8CC9	0xBB5A
0x8CCA	0xBB5B
0x8CCB	0xBB5C
0x8CCC	0xBB5D
0x8CCD	0xBB5E
0x8CCE	0xBB5F
0x8CCF	0xBB62
0x8CD0	0xBB65
0x8CD1	0xBB66
0x8CD2	0xBB67
0x8CD3	0xBB68
0x8CD4	0xBB69
0x8CD5	0xBB6A
0x8CD6	0xBB6B
0x8CD7	0xBB52
0x8CD8	0xBAE1
0x8CD9	0xBAE3
0x8CDA	0xBAE4
0x8CDB	0xBAE5
0x8CDC	0xBAE6
0x8CDD	0xBAE7
0x8CDE	0xBAE8
0x8CDF	0xBAE9
0x8CE0	0xBAEA
0x8CE1	0xBAEB
0x8CE2	0xBAEC
0x8CE3	0xBAED
0x8CE4	0xBAEE
0x8CE5	0xBAEF
0x8CE6	0xBAF0
0x8CE7	0xBAF1
0x8CE8	0xBAF2
0x8CE9	0xBAF3
0x8CEA	0xBAF5
0x8CEB	0xBAF6
0x8CEC	0xBAF7
0x8CED	0xBAF8
0x8CEE	0xBAF9
0x8CEF	0xBAFA
0x8CF0	0xBAFB
0x8CF1	0xBAE2
0x8CF2	0xBAF4
0x8CF3	0xBB6D
0x8CF4	0xBB6F
0x8CF5	0xBB70
0x8CF6	0xBB71
0x8CF7	0xBB72
0x8CF8	0xBB73
0x8CF9	0xBB74
0x8CFA	0xBB75
0x8CFB	0xBB76
0x8CFC	0xBB77
0x8CFD	0xBB78
0x8CFE	0xBB79
0x8D41	0xBB7A
0x8D42	0xBB7B
0x8D43	0xBB7C
0x8D44	0xBB7D
0x8D45	0xBB7E
0x8D46	0xBB7F
0x8D47	0xBB81
0x8D48	0xBB82
0x8D49	0xBB83
0x8D4A	0xBB84
0x8D4B	0xBB85
0x8D4C	0xBB86
0x8D4D	0xBB87
0x8D4E	0xBB6E
0x8D4F	0xBB80
0x8D50	0xBC19
0x8D51	0xBC1A
0x8D52	0xBC20
0x8D53	0xBC21
0x8D54	0xBC22
0x8D55	0xBC23
0x8D56	0xBC26
0x8D57	0xBC2A
0x8D58	0xBC2B
0x8D59	0xBC2C
0x8D5A	0xBC2E
0x8D61	0xBC2F
0x8D62	0xBC28
0x8D63	0xBC4F
0x8D64	0xBC51
0x8D65	0xBC52
0x8D66	0xBC53
0x8D67	0xBC54
0x8D68	0xBC55
0x8D69	0xBC56
0x8D6A	0xBC57
0x8D6B	0xBC58
0x8D6C	0xBC59
0x8D6D	0xBC5A
0x8D6E	0xBC5B
0x8D6F	0xBC5E
0x8D70	0xBC5F
0x8D71	0xBC61
0x8D72	0xBC62
0x8D73	0xBC63
0x8D74	0xBC64
0x8D75	0xBC65
0x8D76	0xBC66
0x8D77	0xBC67
0x8D78	0xBC4E
0x8D79	0xBC60
0x8D7A	0xBC87
0x8D81	0xBC89
0x8D82	0xBC8A
0x8D83	0xBC8F
0x8D84	0xBC90
0x8D85	0xBC91
0x8D86	0xBC92
0x8D87	0xBC93
0x8D88	0xBC96
0x8D89	0xBC9B
0x8D8A	0xBC9D
0x8D8B	0xBC9E
0x8D8C	0xBC9F
0x8D8D	0xBC86
0x8D8E	0xBCBF
0x8D8F	0xBCC1
0x8D90	0xBCC2
0x8D91	0xBCC3
0x8D92	0xBCC5
0x8D93	0xBCC6
0x8D94	0xBCC7
0x8D95	0xBCC8
0x8D96	0xBCC9
0x8D97	0xBCCA
0x8D98	0xBCCB
0x8D99	0xBCCE
0x8D9A	0xBCD2
0x8D9B	0xBCD4
0x8D9C	0xBCD6
0x8D9D	0xBCD7
0x8D9E	0xBCBE
0x8D9F	0xBCF7
0x8DA0	0xBCF9
0x8DA1	0xBCFA
0x8DA2	0xBCFB
0x8DA3	0xBCFD
0x8DA4	0xBCFE
0x8DA5	0xBCFF
0x8DA6	0xBD00
0x8DA7	0xBD01
0x8DA8	0xBD02
0x8DA9	0xBD03
0x8DAA	0xBD06
0x8DAB	0xBD0A
0x8DAC	0xBD0B
0x8DAD	0xBD0C
0x8DAE	0xBD0D
0x8DAF	0xBD0E
0x8DB0	0xBD08
0x8DB1	0xBD65
